person_id,dept_id,start_date,end_date,is_current
2e59b561-9956-4e6e-a72b-0a6ab6ec8bfe,058879,2007-09-22,2014-12-23,False
3a4955b1-6483-4715-b998-6b7520f9e7aa,085182,2014-08-20,2014-10-28,False
79b7f582-5a74-4c37-abf0-8907398547d2,085182,2003-02-14,2003-11-28,False
9301b6ed-0824-47a5-b145-3fc28c0d2618,097081,2009-08-27,,True
0d0b7536-149a-41db-9094-39fe03c31828,058879,2018-10-21,2019-12-29,False
aa57b612-ee1b-4959-a3f9-13c4683b77ba,028894,1993-09-07,2008-11-15,False
21fac648-7126-49b1-bc56-029ebca0657d,096531,2018-07-18,,True
e0fa2c50-56c3-4923-a3e0-3f258da14538,097081,2007-01-22,,True
5f7a8b1c-3ce4-46d6-a6b3-5f8c4935b9ef,028894,2004-09-02,2004-10-23,False
7d523fb5-6d4d-495c-955a-0203eebf5ac5,071483,2017-05-07,,True
69c0050c-9286-41f0-ae8b-c84ae0c136ef,058879,1995-02-13,,True
446ff837-a5e5-4ed2-bb61-71c1d1d1a477,058879,2014-07-18,2016-11-23,False
307f1637-61cd-4c9e-9537-45c5d81eda9c,058879,2005-01-13,2017-09-25,False
a6085920-73de-43d6-8b43-09f8cc3a1c77,096531,2009-12-04,,True
562ee6b2-80f3-42e9-9869-5842bae30a8d,085182,2018-03-03,2019-04-27,False
d34f02b8-8371-4ed2-a4ce-f60bd18237db,085182,2003-05-27,2007-09-28,False
63de72a9-0b20-4716-be8a-2446a0fa22c6,085182,2019-01-07,,True
099ef520-2dfe-4c62-bb25-e176437d8249,085182,2016-11-17,,True
9cbbb809-db00-4efe-9796-3ac6e21f18d0,032099,2012-12-23,2013-12-26,False
d922bdd8-428a-4bf0-a8ce-570d065783e7,091925,2017-05-17,2017-07-18,False
09b8f219-1e5a-4124-b18b-1c08556815f8,085182,2019-02-24,,True
c4d57a80-8b79-41ae-b8d9-c24f1fdf00c7,036464,2016-01-11,2017-02-16,False
ded565ed-a11f-494c-9a54-487959d76c1a,085182,2019-02-13,,True
5201c8fd-3b9a-4bfa-a494-7bd5fcd49884,099459,2012-05-13,2015-07-24,False
0ab5a210-9688-4b3e-8d8b-08f954fb040f,096531,2007-02-03,,True
5a8a5907-82b7-421a-896a-7e933e80b850,071483,2018-05-30,,True
1db79044-3f13-437a-a4dc-ff4ec4668848,071483,1994-08-17,,True
f6446deb-9c53-4d17-9b27-58e5d9c71831,096531,2000-08-08,,True
5f80a5f7-37f4-492b-b629-d6717b25f17f,091925,2019-02-05,2019-10-21,False
76ad9ee6-564f-4967-92d6-22b9679c9254,071483,1993-03-08,2011-09-27,False
d80e1651-9e11-47b9-86f7-b92125feede8,058879,1993-06-12,,True
357a2ce5-a483-4fc9-8039-1f358dd55ccc,077237,2010-01-25,2019-09-27,False
5da43e0e-6dc2-44d9-bf6f-26c7aa2802cd,096531,2002-01-05,,True
1ac3dfa5-db55-46d1-aab1-5d19e6af128c,077237,2016-06-25,2018-10-29,False
0a2484a7-a614-467d-aaa7-92d71571b9be,078908,1991-06-03,2005-07-04,False
9a67c00a-09e2-4097-9377-bee4c60d8e4a,058879,1991-09-15,,True
b0b7181f-74f1-4172-b15a-96178a9b805f,036464,2014-11-16,,True
38d74184-c2fb-4e80-8a0c-f52e0c628c84,058879,1991-04-04,,True
52a1995a-fc4a-42dc-a062-519a92da5dab,066238,2006-01-25,,True
dd227c10-996a-4d4e-902c-712f750bc198,058879,2016-05-17,,True
f2ac5705-79ee-415a-a680-8896c42292b8,091925,2002-01-06,,True
a7d46ecc-1aea-4222-84bf-794132d65c86,058879,2002-11-17,2014-12-25,False
0ab60357-d77e-401c-bfbf-e387e57b054d,013435,2006-05-02,2013-09-16,False
04e977d2-5c75-4360-a5fe-3ebe2a89de68,058879,1990-08-21,2018-12-25,False
e4ba52d1-d02d-4138-b4b8-edceff84bd36,058879,1992-12-07,,True
e7f9ec25-d90c-464f-8629-52a0bc58049a,036464,2019-07-16,,True
92cf7b2c-e809-47f2-9d08-c87bb996162d,058879,1996-09-14,,True
5af6475a-f5b9-4b54-a279-49e2c76dc774,018290,2003-11-23,,True
273363f6-6ac2-4660-89df-871ae2a05f3c,085182,1997-03-02,2019-09-27,False
92cc0344-d515-447e-be89-76c2207c0147,014593,1997-05-01,,True
cbe12c94-7c07-4f82-b68e-59d3991aa3ff,096531,2016-10-25,,True
89bdc02a-44fc-4b91-9db9-df2f32259ba4,028894,2013-02-28,2015-12-30,False
910c67f2-f7aa-4fc3-9d1a-e31a16fae58c,058879,1998-01-11,2004-12-22,False
98832be4-40ce-4522-aa91-e939ba954d99,099459,1991-12-16,,True
4124ecfc-0052-45d2-acdf-835aff1b57e6,085182,2001-05-06,,True
446be1d2-a9d7-47f5-a85c-184990779c98,071483,2017-01-08,,True
1a462b74-5427-4006-bd2a-97f214a6e458,028894,2005-04-28,,True
1dedaf35-700b-4e36-a83d-1515ae40185c,096531,1995-01-23,2000-04-26,False
47ba1266-6e7d-4052-9003-16d872db08be,099459,1993-02-27,2007-08-31,False
dec47fd0-222e-42cf-8462-319abc67da16,091925,1993-08-04,,True
4307c9e3-eca0-47e1-b289-a7083b670674,058879,1995-10-29,2012-12-30,False
183716b5-3a3f-4e19-9e0e-c88b9a0586d2,071483,2016-09-13,2017-10-25,False
08529282-18bd-42dc-a915-bbf42919d7a5,091925,1993-07-31,,True
dd4d7391-e3d9-47a6-bb8c-fd437caaa6cf,099459,2015-03-06,2015-06-30,False
03e678b8-4022-4456-8172-3cc203204c8a,096531,2008-09-01,,True
507f85a1-7a4f-42de-97e4-2183d1115501,099459,1998-08-27,,True
1337b895-ff54-4366-bf20-9775e5a8afb9,077237,2017-02-15,,True
3691570d-6710-4452-aee4-381be9beebd2,085182,1992-07-30,,True
541fecd0-57aa-4442-be96-64720c08d73d,085182,2011-01-31,2011-06-28,False
7e2e0327-680c-4e07-b6d5-e8707d29aeb1,013435,2003-08-06,,True
e1a4bf4a-b42b-4d63-a8e1-83fbcf19e118,091925,2017-02-28,2018-05-31,False
eab5dfe2-3747-42ab-bcb5-73c212e222b1,029257,2004-07-08,,True
6b6fff9e-080d-41e5-8bc0-9e9c3d22467b,058879,1991-12-13,2016-12-22,False
671e8c78-6630-4fc2-8f79-081b7bd7d814,026063,2018-06-20,2019-07-30,False
d36faa48-e9b6-45d0-b8b4-b2e11e5ac6b6,028894,2009-04-05,2016-07-30,False
47f2f66d-8286-47c6-a147-c4ca4a090370,085182,2007-02-06,2016-04-19,False
143984f4-35fc-400b-8261-6ab54a747fa9,099459,2010-01-10,2019-08-12,False
bed1359c-67b2-46b4-bd70-795a48c6d1d1,099459,2003-12-14,,True
39c3f492-5e6f-49c3-9d90-d2a40c8a20b7,026063,2004-03-18,,True
c7c0461a-27ce-4885-afa8-1cee00ef8e86,096531,1998-10-24,2018-12-25,False
037694cf-06e2-44ae-abf8-a74ce6768104,096531,1990-09-28,,True
9c5adef5-cf96-4f34-a3ff-8bc47d81b073,096531,2003-12-16,,True
69acebb6-9b9b-42f7-8ec6-5a6351354bf7,097081,1995-01-18,,True
3b45a692-e65e-43f1-ae5f-9bdcb0be45e0,058879,2008-03-20,,True
110599f2-96d3-4972-9ceb-b9c202ac8b58,058879,2018-06-25,2019-08-30,False
fe57a4ac-dd58-4da6-81df-d85d51288436,096531,1998-09-19,1999-12-23,False
503a3761-12d2-4ef2-9357-21259daeb99b,058879,1995-06-28,2001-08-29,False
47606f6d-f9cb-4005-8ca5-b676ddce6b5d,071483,1995-04-12,,True
efe6f7cc-a677-4496-9245-d94f1990f341,028894,2018-11-26,2019-12-27,False
aeb4e26f-9b31-4ed3-8f25-9f36074cb1ae,058879,2018-12-08,,True
7330f0d1-1c68-4a30-b589-c25c4aaf8fe3,058879,2011-01-08,,True
d0d4aa3c-d62d-438e-a3a7-aab26f9ca137,036464,2015-09-10,,True
3326550f-28c0-44e6-9fcc-7e406b3de81c,099459,1997-04-29,2002-09-30,False
69b53737-003e-4115-97e9-506af938b69d,091925,1995-10-14,1999-11-15,False
71cba2cb-223d-467b-99ea-55030ab73f87,058879,2013-12-18,2019-12-20,False
bbe637c3-a025-469b-902d-ae13616d88da,085182,2015-05-25,,True
957395e1-639c-49eb-a747-3370fdf2cade,097081,1991-08-25,,True
06d07551-53c7-43bd-aaff-527e5e126e69,028894,2009-10-20,2011-11-22,False
d3bae163-445b-4ec0-a873-e8fc34b4ca3b,028894,2005-07-07,2006-11-22,False
fd0c03b8-0acb-49f1-8c93-7b1aaa1fb89c,077398,2001-05-06,2003-06-19,False
208c4cbd-8bd2-4569-80a8-371b7a89de6e,083811,2014-05-21,,True
ee6def61-3a0a-411d-b5a9-368ecae8362a,085182,2000-10-26,2003-11-28,False
7293e01b-83d1-46e3-87b0-58f86fed64a7,058879,1992-12-08,1996-12-20,False
39158a7c-fa4e-4927-a5bd-2b2bb4a9edaf,036464,2002-03-31,2015-08-31,False
91b6b6a5-e185-44d2-bbce-a0c8ffa211e7,085182,2011-09-21,2017-11-28,False
d3e96238-5692-413c-9dff-ebca9260d417,099459,2018-03-23,2018-10-25,False
2d2a5aaf-5822-467b-a8f7-ff628d3c7e4f,058879,2014-04-01,,True
1320bf09-9ac5-4b7f-b67f-feabc2c75ca4,036464,2007-05-11,2009-08-13,False
c8efe248-ecea-4415-8e39-71831db7d7fe,036464,2012-02-03,2017-06-28,False
4cb366f5-80ad-4b36-97aa-d02f7c9d54df,058879,1990-06-04,,True
5e212891-652d-4751-927f-2511a131e21c,091925,1993-10-21,,True
3bfd15bd-a6c5-45fb-80ca-aaedea70cf1b,058879,1991-09-28,2005-11-28,False
fca3d391-4ae8-4e75-bad0-4858ec82f667,077398,1994-05-15,,True
3f08e1fb-ad55-4410-be82-fef8b30c25b6,096531,1998-03-05,2000-12-23,False
3b9c6760-ff72-4198-b129-884d0e5314d4,036464,2016-05-21,,True
e7809d52-2413-4943-8dfb-d88d7b0b9497,071483,2008-03-24,,True
2a8ab9eb-8da1-46ca-ab6f-f80c4f4c7c10,091925,2005-01-14,,True
6a351651-2542-4a19-85dc-cc81411e46af,028894,1996-04-29,2003-07-31,False
2cad1fd5-ab71-4baf-87fe-18cc8adfb1a2,058879,2001-10-31,2002-11-28,False
3471acf6-98f9-4c3b-8a40-e9433025aa81,058879,2007-11-10,,True
9af3cd7f-2b90-41de-b841-9942b870cd0b,036464,2000-11-17,,True
5f5bd657-2de7-4cd9-b177-e01b00528d5e,097081,1995-06-23,2008-12-31,False
d670d0c3-b433-44e3-8dee-80cd75b132eb,032099,2015-03-01,2019-08-14,False
76535b9c-81ab-4adb-bdbf-a464bd2fbfb9,071483,2011-10-25,,True
7a891c72-a609-4343-8a71-3d1bd5a03ba5,099459,2017-11-28,,True
03625dae-4322-4b54-954e-5c492c8b4d38,091925,2002-03-18,,True
6bee543f-2349-4084-b323-e9e2d25d9a45,096531,1990-02-18,,True
dde845e3-a7d7-4354-9350-f679bdb509e9,085182,2019-11-13,2019-12-28,False
ec3ab7ab-e2bb-4108-935b-f161867143d0,077237,2003-04-19,2011-07-30,False
a724b244-5391-4d75-a380-85f12b4e03fb,085182,2017-03-26,2017-07-29,False
d428a59b-c22f-4332-b2a9-b4c29fae70b6,058879,2008-10-06,,True
3f040d05-558b-46f9-a6c0-7101480e6499,096531,2010-07-13,2012-11-15,False
fd6799ae-bb3d-4079-9f68-7256933168e5,085182,2002-01-09,2012-02-28,False
9a3002b6-f4ae-410a-bdb7-6f227b68b985,096531,1996-03-03,2011-08-24,False
e549a44d-74d6-475b-847f-0e9df5680bf3,097081,2012-04-20,,True
7d67b56f-c87f-498d-adf9-2d58f00f815a,058879,1997-06-25,2003-11-30,False
8f4ced1c-abf8-4e3d-a331-dda2412923f5,091925,1995-05-27,,True
13b2fe84-fbaa-45af-bf5d-0a03156189aa,085182,1997-07-28,,True
20aaca78-4723-4087-aa0b-565bf18f70c3,003906,2019-09-05,2019-11-27,False
e53776ba-3f00-4440-b17c-8cca0edce0d5,028894,2002-05-13,,True
13347924-548d-4da0-a770-95ad6a17c3a8,036464,1991-08-14,2018-10-27,False
47e4785e-37bf-44ca-a606-3611bd72f50c,058879,2012-09-23,,True
8ddb98a2-bd93-4873-814f-f115e636ce9c,028894,1997-08-06,2003-11-20,False
71e50bd3-c815-4ce0-887f-b9f253f077f4,077398,2016-07-22,2017-09-24,False
94fb4bb8-9ac2-4ed1-a35c-7f0ba1aad268,099459,2017-04-26,,True
93f9d40c-442e-468e-9e85-672d93a44650,032099,2015-10-09,2017-11-23,False
50586665-b7c0-40c1-b675-ac3b95da4020,058879,1996-12-04,,True
78839c66-c7e2-48a6-953a-bb93ecfc1efd,036464,1999-02-27,2005-10-29,False
27e9ab90-99be-4ab3-b23e-12b0b7d462ab,096531,2011-07-17,,True
81f39ca8-c40f-4c41-9985-b9f8668c4618,058879,2014-01-14,,True
4c85ec06-1133-4a36-8b5d-35862167894a,058879,1995-10-02,2003-12-28,False
38d21826-5697-4fe1-83a5-3a6eab915adf,091925,2000-06-04,2016-11-19,False
1659a3fc-4450-4685-b314-690a32fa92df,058879,1992-08-20,2011-10-23,False
783d830d-8354-44b6-a47c-a20fc27091fe,032099,1995-01-29,2000-06-30,False
4791aef4-3eec-48d1-99de-73c0cd3519ab,036464,1998-05-03,2013-07-11,False
f3fa3d3d-8d3d-4381-8f9a-f56b2b890438,058879,2003-06-26,,True
0be6bf9c-46f6-4946-8924-bd103417d1ba,071483,2004-10-25,,True
61091f39-0e21-4899-a464-7c83c0f58990,058879,2014-09-12,,True
f1f58a20-7fe7-40e4-a8f9-00d590a54f74,077398,1994-07-18,,True
4af80d39-08de-433a-aa22-e147be8227f9,091925,1995-04-17,,True
23246c81-74c5-4a1c-8a52-d29291148578,099459,1990-10-11,1997-12-22,False
f85326ce-714a-4b44-86a3-3adf243529cc,099459,1998-03-03,2010-08-11,False
18453338-4b6f-46a7-a9c6-a2184487fd74,058879,2008-10-01,,True
47b8596b-b9b4-4e93-a3cc-0a587f486227,096531,1998-11-14,,True
1a842e57-a00a-4120-87c1-55baabeba134,032099,2010-07-24,2011-10-26,False
64ecd908-3061-44d2-9f34-b4613ed077d2,099459,2019-09-09,2019-10-24,False
c85d2bf0-0374-4051-8eea-96dea2cc31d8,085182,2013-07-03,,True
7c62f0c2-afcd-48e8-be21-5cc4df0c9a83,085182,2017-06-29,,True
0e3f2a24-3844-4d3b-872b-b498beaa52b2,085182,1994-11-29,,True
8ed341e4-0df7-4045-93c3-026d06a10450,028894,2015-02-12,2017-04-29,False
5465a4f5-c1b2-446e-8ae1-a6b04cb72f16,028894,2006-12-20,2016-12-21,False
a54da37c-d269-46ff-9c1e-a7ca06836183,097081,2005-12-06,,True
b394ffde-cfd0-4d1f-9cd3-2b8f3e15fefc,036464,1999-06-02,,True
6443cd77-6ebd-4c15-90a7-a78f81c83b6a,085182,2002-01-10,,True
08ae1714-2140-45b8-be71-a0869745afbd,099459,2003-01-11,2004-05-19,False
185ec329-ab5c-4dd3-a805-cc1af4e53868,091925,2019-07-19,2019-09-20,False
40ac2c6e-244d-4a5c-a945-565c95f19772,085182,2010-08-22,2013-09-29,False
542df4db-cbb4-4de7-9b06-361bed23aec1,096531,2015-02-18,2016-05-30,False
38969e07-1ae0-47eb-9986-0aa04cd5bac7,096531,2003-08-30,,True
8802a458-f2df-42ed-88e5-c33562354208,058879,2004-09-21,,True
97a780e3-bf43-43ca-91dd-35b6e0d2aa35,077398,2000-11-20,,True
c5353278-ad16-43ff-952d-dcc980191f00,058879,2008-07-07,,True
b66bef13-9511-43e9-a1b4-c46d0bafe542,078908,2009-09-25,,True
49f9c6b1-56af-48d6-b812-fecc9bb78056,071483,2000-11-11,2000-12-30,False
31c811d3-d5ce-4d3a-b3fa-0595656ac567,097081,2016-02-23,,True
ad6744a7-5bb7-4985-bfc0-7e8d7d1e32c9,096531,2007-07-25,,True
1fbd2fab-2fa1-438d-b3b5-f4f4f23b1671,091925,2011-12-15,2012-12-28,False
852516eb-65cc-428f-97dd-619215b963af,077398,2016-01-25,,True
ba80fab2-45b7-401d-a1aa-79f9f616dd85,097081,2011-01-16,2014-11-26,False
5b8ea7ed-a036-4ad3-8114-a10dcfe750ad,028894,2016-09-27,2016-12-29,False
55bc02cc-65d0-42b1-9908-7f9b9641a98f,071483,2007-03-14,,True
e1584195-6b47-47fc-b9fd-3a59c3036a14,085182,1997-08-03,2011-09-21,False
5d7595d5-90bf-41f5-a100-898bcd40566b,096531,2016-05-20,,True
6c20bd1e-0929-4590-abbd-a0ee5f6b2e90,071483,1995-01-07,,True
d5281a14-8d1e-4585-b90d-462cf54aec47,085182,2011-04-29,2012-08-31,False
d40cfcb3-647f-454c-b3ae-f44ec3089805,036464,2010-10-23,2010-11-28,False
cc7e706c-2178-4c43-883b-d21beccfdcd4,097081,2008-10-14,,True
dba81f6d-9d2b-492d-8440-50b34be63794,058879,1992-10-11,2018-12-18,False
d1237096-9888-4e11-be10-7676395ce380,085182,1998-10-17,,True
0077f805-84b4-4308-847a-0cbfabf1948c,028894,2006-12-25,,True
576a0f6a-0134-4303-bcf8-6ea08d67d7e6,085182,2015-12-22,2016-12-31,False
c1fbbde7-97f5-4e62-b3f5-59c7736799ac,058879,2005-09-28,,True
1f0b7290-1301-4b44-9e88-b3f4d44506e4,085182,2010-05-22,2013-11-24,False
c94226b0-4ab8-4ca3-94d0-1c8d6580caf6,014593,2010-09-19,,True
d874d6ed-f80e-438b-8d46-9a7afa0d4d23,085182,1998-10-30,2019-11-28,False
899bff48-792e-474c-9114-f7bac80edf55,085182,1996-08-25,1997-09-29,False
d619acbc-6629-405d-a639-5254cf990c93,071483,2009-03-14,2019-08-16,False
ba881a14-2621-474d-9054-8d20c4776358,077237,1991-04-01,,True
b4122e43-3ca6-408b-ad79-f4a81a9f3fdb,032099,2017-02-15,,True
e69cc42d-a0f0-4aff-afad-745cef72848e,032099,2009-07-18,,True
e645dd54-42d6-4484-9fbb-9f313c4a5974,091925,2000-01-22,,True
abcf2108-8617-455f-b91a-80368274b8c1,091507,2011-10-31,,True
ecfa0fdd-38c1-433b-ab06-ed703116ee40,099459,1992-02-14,,True
532fe90d-a649-4854-a2eb-b9e30385a934,099459,2011-02-24,,True
5b3e3445-0c5d-404a-81d7-e690faa9e099,091925,2002-07-05,,True
cd4c443a-ca39-4ad1-a7c4-a21f1e2bc0f8,099459,2016-01-08,,True
5bef56f9-d82c-49a7-afaa-ac15a4847bb1,071483,2015-03-30,2018-07-31,False
681ad5b1-4976-4d36-86ec-82fca7f42a76,058879,1996-06-26,,True
f10a65b2-be8a-4850-bfae-94e685bb45ca,058879,2000-09-22,2015-10-24,False
358a992e-7f43-4f46-a94d-b4dd9e7f7117,058879,2013-12-10,2019-12-20,False
abefad57-c657-4658-972a-057f916f304d,085182,2018-06-07,,True
bf8b53c1-e1af-48ed-95f7-945db1db4fe4,071483,2019-03-31,2019-11-28,False
924ced68-61b5-4ad3-9dc0-a0bb1417bc0b,091925,1995-09-30,2003-12-31,False
8a72eb7d-34fe-4f78-b390-3ae7579a0f13,066238,2016-12-02,,True
fa3225e1-36f1-466a-9849-47bb03bb86e3,091925,1990-03-30,2014-08-31,False
669f3a7b-7a03-4b65-85f2-f5748962fc71,083811,1994-12-10,1996-12-22,False
24d0c261-dc90-4c26-83e2-0b27a6aa2a80,096531,2014-07-09,,True
cdf3a032-3c7e-4a95-840c-963e417a68ea,029257,2015-06-25,,True
f1564ffc-c833-425f-adfa-f98fd89078ef,071483,2017-07-27,2019-10-29,False
264c7bd5-40b1-4fed-87ec-2fa5a8311bc7,099459,2017-12-19,,True
18acacd4-4395-4229-b451-b9ca3efe1d41,091925,1998-12-13,,True
c6a71327-4124-4f64-a195-7b65de198669,097081,1997-07-02,2009-11-28,False
c99d63ad-b345-4908-993d-4faaef463f77,077398,2014-10-17,2017-12-27,False
dc340ec6-cc92-4cc1-a979-5ca084279c0e,028894,2001-10-10,2019-12-16,False
d2d6e185-8bb0-42ba-a97d-6511fe3505d1,085182,1991-05-06,2010-10-19,False
bd5bd590-17c9-4bc5-b7b9-2f94351b4e61,096531,2003-10-20,2007-11-27,False
009006f2-c01b-4ef2-b991-8c52b57234b6,058879,1992-08-31,2010-12-31,False
352cdbb8-14df-458d-aa64-365a1f45a8ee,099459,2001-07-20,,True
e163e6f5-4733-4a24-9772-ea2af266ab2b,099459,2008-12-20,2017-12-24,False
98d6fac3-ed9d-44b1-96cc-483cc8f7ba85,096531,2007-12-16,2014-12-28,False
071dceff-5a59-43ab-887b-528aea8494fc,099459,2009-03-12,2015-04-22,False
24eb54a6-83fa-45f6-8bdf-34049c80aee7,091925,1998-09-06,,True
111af517-7ece-4c1d-b231-e36479f125da,096531,2016-04-04,,True
fc182e0c-ce48-4b00-83c0-eac8e20b252e,077237,1996-10-03,2000-11-16,False
d140aa5c-cbca-4bf3-b242-c4f5274d85ec,058879,1990-02-10,,True
386ca11e-7d96-45c9-9fb6-19e615f09f2e,036464,2012-08-30,,True
db4a9586-5b9e-4879-b4ce-57ed95c942b8,096531,1999-12-21,,True
6ce24a21-50a9-499b-a3c8-3b9707381ec8,036464,2008-02-07,2012-04-08,False
192b3043-1a01-4bef-b892-89679e2afdaf,071483,2015-10-16,,True
11d8f8e9-557b-498c-ae76-aa568acfe159,085182,2007-08-05,2007-12-26,False
edfa567b-3fce-471d-b3e0-14f634ad9930,032099,2011-07-10,,True
801a8a4f-86b9-4415-a2bf-2e1a37dda480,071483,2000-10-23,2004-11-26,False
5cc66373-69af-4e5f-a6ba-3d09b6f94072,071483,2016-04-01,,True
72f8c3bf-cc17-4c2f-b90a-a37202753ccb,071483,2015-02-20,2017-11-30,False
5cdb9f58-58ae-4a48-80a4-ca193c462da5,085182,2019-10-31,,True
a2e0fd38-5303-478e-bbc6-38848359f8b9,071483,2018-01-03,2019-12-15,False
53641883-bba9-4f2c-9140-eb6caace2a5a,058879,2019-01-15,,True
0ea09f6d-58f9-44ff-9991-e61359c4c89f,091925,2003-10-11,,True
3bd71745-1e44-42ef-8c72-c494dd330dc7,077398,1990-05-08,2015-08-24,False
79dabe9f-f6cf-4c4a-b590-866c8d517f86,071483,2012-03-11,2015-05-18,False
e4a90e5d-9e96-467f-8ecf-7bd8f4153c66,058879,2009-06-28,2015-07-29,False
e74f9d97-fa5c-4f74-a2f0-f0f61b3bb4f5,012281,2005-08-07,2015-10-10,False
11616a60-ae30-4db4-8227-aa39decb4e0f,003279,2001-01-08,,True
43e80388-392f-45ba-a9a2-504b37b1c243,003279,1995-01-05,,True
1ff94d61-4b01-4be6-a89b-01b6de687106,091925,2008-10-24,2009-11-29,False
9a218937-2d76-49e9-843d-5f4042cdbc1f,085182,1996-08-02,2002-11-26,False
0a30008c-b6d2-4413-a4ac-be9409e0232c,091925,1999-05-09,,True
8a43223c-107c-435a-9326-eb6673343e02,058879,2014-05-16,,True
b3d4962e-4ead-4f93-ac9d-c9bf7366af97,028894,2007-07-28,,True
5b804361-4cb4-48b2-bd1e-a25dc9725f0a,085182,2019-01-23,2019-08-29,False
b730463b-34d9-4a4d-b9ea-32e3c8696b44,036464,2014-10-03,,True
e4256ba0-0910-47c1-9079-9c7cbca16a1f,032099,2014-06-03,,True
3e9cf021-8dc8-42ed-b20a-4dbca7d1567c,058879,1995-09-19,2006-10-24,False
8bc9afa6-cc3d-43b7-873d-8509f90cc4c2,077237,1996-05-02,,True
eac5f5b4-614c-4ef7-b9e0-430e3ef9c9ce,085182,2001-09-01,,True
4ddb8667-bf33-4fed-96d2-88dfffcba895,099459,2013-12-26,2014-12-30,False
8c743ed6-7029-4921-9699-f4815f30861c,091925,2012-10-13,,True
fd1f8389-a180-4370-a904-be286479b89e,097081,1991-11-16,2017-12-17,False
b9475d4c-4166-4dc6-b307-a3ac271a3446,096531,1990-10-08,2018-11-28,False
939b4c99-de27-4821-8129-6be82cd3869c,091925,2018-05-04,2019-06-29,False
ddd16124-d73e-48ec-b946-43c41e929286,003279,2019-12-18,,True
6e53e6ee-d470-4309-af08-807a8a7566dc,071483,1990-11-07,,True
c8f9647c-175c-4b8f-ba3f-1421fe70cc61,099459,2014-12-24,2015-12-29,False
6ee0102d-4e61-4f49-b6ba-a6e5b67024f1,058879,2016-09-18,,True
948afe98-ec47-4d74-b711-dd29440aa265,058879,2012-12-01,,True
b94887a0-747a-4576-8740-7123a1edc7a0,028894,1994-07-11,1999-12-22,False
9825ec7d-e3d1-49ff-9dc5-988188464b84,091925,2018-07-10,,True
a24ad28d-449f-49c7-8f9a-aa07ed621d0e,003906,2013-04-11,2018-11-16,False
a9bc3e90-6b1a-4a84-8a6b-e0ef7c224626,036464,2019-04-20,,True
b6fdf049-994a-4999-b42e-36dd5ba9f7b3,058879,2006-09-29,2006-11-28,False
13478a59-1285-40b0-8e0f-3ea8dd3bfce9,071483,2013-10-18,2016-11-28,False
7951c761-42c3-4d78-a909-14b8bafab259,099459,2011-12-04,2013-12-12,False
e27ddda8-b7fe-4a61-90e6-7146f85340fe,071483,1996-11-28,2000-12-30,False
7617dc9d-e66d-4fc1-bec1-a69b1fc117b7,099459,2000-09-09,2017-11-27,False
fe474abe-f57a-49e2-a33f-080438f5eda1,036049,1995-07-08,,True
b2da5969-446b-4f6a-b4ad-cd9929920640,028894,2002-01-10,2016-12-16,False
757be578-b8d1-4c05-a1ab-365f2608bfd8,003906,2000-04-20,2015-05-28,False
f53138fb-ed32-4aed-bae8-465b100fb0c7,058879,1998-06-23,,True
9bd47098-a6a9-4ef0-ac57-1bd94fbd05be,085182,2015-01-28,,True
bcde2d55-8aa9-46dd-a2d5-c34a1a76cef8,058879,2019-11-29,,True
c965768d-da1b-43d7-8f2b-226eab5c0532,091507,1999-07-24,2001-12-29,False
a2a7b023-1ccc-434a-b321-78b8abfedcce,058879,1997-10-09,,True
5d67b27b-0a59-41c7-b560-f5d787c6ccdb,018290,1994-07-06,,True
522fc3a2-6c25-42c0-98e2-bdfb6e935571,028894,2002-01-12,,True
539e8858-87ed-4ff0-b259-e1a0a42157a4,077398,1992-12-18,2002-12-21,False
9071729a-e46f-4d0d-831d-b7774cd81d8c,071483,2016-09-30,,True
893e31cc-3edf-4fa9-87f5-91cb9a6e8654,091925,2006-07-02,2011-08-15,False
8cb5ae36-a1cc-4fed-8af9-a0c7a35eaa12,032099,2002-07-08,2015-08-20,False
07006f07-dae0-4013-bbbc-802aa49bf9f9,091925,2013-09-29,2018-10-31,False
bea04de2-f306-414d-9237-127ceb8eecf3,097081,1990-10-18,,True
8d50aa6f-c6fd-4ecb-af4f-f742e648d328,099459,2008-01-19,,True
632e322f-3549-485d-9fb0-aa4bc0cd9e4a,096531,1997-11-01,2001-12-06,False
d9d0e465-a5e5-4b43-840d-57993d3a2aaf,091925,1998-06-06,2004-10-31,False
6a79e69f-ff48-4c73-806c-4b7de31444a3,099459,2004-12-20,,True
c259b350-4050-44e6-afd4-f07212f612bb,091925,2016-03-13,2016-04-28,False
3a087ed0-2c02-4088-95bd-881af63c5022,085182,1994-08-12,2009-11-23,False
03a03eb1-2c0f-4015-8257-ac0c93371b21,099459,1998-11-19,2002-12-25,False
0bdaa524-62f9-4f92-87fc-b2d7cad5e046,091925,2007-10-10,2018-12-21,False
08867e9b-a1fd-42c1-859c-25e920e9deee,085182,1992-02-18,,True
50a5467c-6e54-4f14-979c-346a8fa1bf1b,032099,2009-07-12,2019-10-29,False
e00ac21e-bf43-41f0-8b3b-f73e7688106a,099459,2018-05-25,2019-09-29,False
15ee6d8a-be27-4ecd-9eef-7a4cd1f6a5d2,071483,1995-10-26,2016-12-28,False
60eb4298-55c6-4975-8a3f-867442f63626,097081,2009-08-02,2014-12-15,False
